Grid_ID,H_Rank,H_Rank_NoSo,H_Rank_NoDf,H_Rank_NoCo,H_Rank_NoSk,H_Rank_NoUm,H_Rank_NoRa,H_Rank_NoCp,H_Rank_NoPa,H_Rank_NoCk
253,0.6266055045871559,0.6091743119266055,0.5440366972477064,0.7513761467889908,0.6467889908256881,0.7201834862385321,0.6403669724770642,0.6036697247706422,0.6055045871559633,0.4522935779816514
254,0.6522935779816513,0.6431192660550459,0.5477064220183486,0.6724770642201835,0.8321100917431192,0.5889908256880734,0.7834862385321101,0.6073394495412844,0.6908256880733945,0.42935779816513764
255,0.47522935779816516,0.5174311926605505,0.5146788990825688,0.3522935779816514,0.4577981651376147,0.43119266055045874,0.7431192660550459,0.4091743119266055,0.43761467889908257,0.45137614678899085
256,0.028440366972477066,0.015596330275229359,0.03577981651376147,0.012844036697247707,0.03944954128440367,0.03486238532110092,0.03669724770642202,0.022018348623853212,0.043119266055045874,0.029357798165137616
257,0.6458715596330276,0.6394495412844037,0.5321100917431193,0.5027522935779817,0.6174311926605505,0.781651376146789,0.7853211009174312,0.591743119266055,0.6339449541284403,0.7467889908256881
258,0.12660550458715597,0.12935779816513762,0.13394495412844037,0.0944954128440367,0.09908256880733946,0.1889908256880734,0.5128440366972477,0.12110091743119267,0.11651376146788991,0.0853211009174312
259,0.726605504587156,0.7174311926605504,0.7587155963302752,0.6853211009174311,0.6926605504587156,0.6944954128440367,0.7376146788990826,0.7522935779816514,0.6853211009174311,0.8036697247706422
260,0.736697247706422,0.7577981651376147,0.736697247706422,0.7871559633027523,0.726605504587156,0.7045871559633028,0.7055045871559633,0.7165137614678899,0.6972477064220184,0.7357798165137615
261,0.6642201834862386,0.6486238532110091,0.7229357798165138,0.6018348623853211,0.6770642201834862,0.6513761467889908,0.6513761467889908,0.6568807339449542,0.6275229357798165,0.8220183486238533
262,0.018807339449541285,0.026605504587155965,0.012385321100917432,0.020642201834862386,0.02522935779816514,0.022935779816513763,0.029357798165137616,0.012844036697247707,0.015596330275229359,0.018807339449541285
263,0.07064220183486239,0.06880733944954129,0.0779816513761468,0.081651376146789,0.07339449541284404,0.07614678899082569,0.06788990825688074,0.060550458715596334,0.05688073394495413,0.07339449541284404
264,0.5247706422018349,0.5467889908256881,0.45504587155963305,0.46055045871559636,0.5146788990825688,0.47155963302752296,0.4761467889908257,0.653211009174312,0.6100917431192661,0.5376146788990825
265,0.42110091743119266,0.4036697247706422,0.5027522935779817,0.41651376146788993,0.42660550458715596,0.3559633027522936,0.3963302752293578,0.41651376146788993,0.3981651376146789,0.48623853211009177
266,0.9018348623853211,0.8880733944954129,0.8522935779816514,0.8862385321100917,0.8899082568807339,0.9697247706422019,0.963302752293578,0.908256880733945,0.8917431192660551,0.6697247706422018
267,0.6862385321100918,0.8174311926605504,0.6724770642201835,0.5697247706422018,0.7477064220183486,0.6321100917431193,0.7238532110091743,0.6825688073394496,0.6412844036697247,0.6559633027522935
268,0.018807339449541285,0.026605504587155965,0.012385321100917432,0.020642201834862386,0.02522935779816514,0.022935779816513763,0.029357798165137616,0.012844036697247707,0.015596330275229359,0.018807339449541285
269,0.18807339449541285,0.18256880733944955,0.18623853211009175,0.15229357798165138,0.19908256880733946,0.5522935779816514,0.1798165137614679,0.42385321100917434,0.1706422018348624,0.12293577981651377
270,0.7577981651376147,0.7486238532110092,0.6935779816513762,0.6688073394495413,0.7981651376146789,0.7779816513761468,0.7688073394495413,0.6981651376146789,0.6981651376146789,0.8862385321100917
271,0.544954128440367,0.5348623853211009,0.42844036697247706,0.7073394495412844,0.5110091743119266,0.5605504587155963,0.681651376146789,0.5137614678899083,0.691743119266055,0.25321100917431194
272,0.4522935779816514,0.43761467889908257,0.5247706422018349,0.42201834862385323,0.4651376146788991,0.39908256880733944,0.43669724770642204,0.4688073394495413,0.42660550458715596,0.5614678899082569
273,0.21834862385321102,0.20917431192660552,0.18073394495412845,0.28256880733944956,0.21009174311926607,0.24036697247706423,0.41834862385321103,0.18807339449541285,0.18623853211009175,0.26788990825688075
274,0.41376146788990825,0.3963302752293578,0.4724770642201835,0.42568807339449544,0.41559633027522935,0.37339449541284403,0.39174311926605504,0.41192660550458715,0.3706422018348624,0.47339449541284406
275,0.673394495412844,0.6834862385321101,0.7339449541284404,0.6495412844036698,0.6495412844036698,0.6587155963302752,0.7394495412844037,0.6220183486238532,0.7385321100917431,0.5027522935779817
276,0.7871559633027523,0.7688073394495413,0.7486238532110092,0.881651376146789,0.7522935779816514,0.8853211009174312,0.7486238532110092,0.7357798165137615,0.7807339449541284,0.5302752293577981
277,0.5311926605504587,0.5091743119266054,0.41926605504587156,0.39908256880733944,0.5944954128440367,0.4954128440366973,0.5311926605504587,0.6688073394495413,0.6174311926605505,0.5431192660550459
278,0.710091743119266,0.7247706422018348,0.6798165137614679,0.8201834862385321,0.7669724770642202,0.6403669724770642,0.8798165137614679,0.673394495412844,0.8293577981651377,0.3128440366972477
279,0.3128440366972477,0.29724770642201837,0.25045871559633026,0.23853211009174313,0.28440366972477066,0.6128440366972477,0.26605504587155965,0.25321100917431194,0.30825688073394497,0.4073394495412844
280,0.001834862385321101,0.003211009174311927,0.0022935779816513763,0.001834862385321101,0.003211009174311927,0.0022935779816513763,0.003211009174311927,0.0022935779816513763,0.001834862385321101,0.001834862385321101
281,0.7174311926605504,0.736697247706422,0.7403669724770642,0.6036697247706422,0.7009174311926606,0.6954128440366972,0.7559633027522936,0.6788990825688074,0.6834862385321101,0.8752293577981651
282,0.828440366972477,0.8220183486238533,0.9339449541284404,0.7596330275229358,0.8201834862385321,0.7889908256880734,0.8119266055045872,0.8220183486238533,0.7935779816513762,0.8504587155963302
283,0.9412844036697248,0.9357798165137615,0.8935779816513761,0.936697247706422,0.9669724770642202,0.8944954128440367,0.9770642201834863,0.9174311926605505,0.9541284403669725,0.7908256880733945
284,0.6688073394495413,0.6633027522935779,0.7669724770642202,0.5669724770642202,0.6963302752293578,0.6577981651376147,0.6779816513761467,0.6155963302752293,0.6633027522935779,0.7605504587155963
285,0.2981651376146789,0.27155963302752295,0.4522935779816514,0.1853211009174312,0.26146788990825687,0.4853211009174312,0.25412844036697246,0.27889908256880735,0.25229357798165136,0.3853211009174312
286,0.8899082568807339,0.8770642201834863,0.8834862385321101,0.918348623853211,0.8688073394495412,0.9045871559633027,0.7935779816513762,0.8623853211009175,0.844954128440367,0.9376146788990826
287,0.7385321100917431,0.7201834862385321,0.6412844036697247,0.828440366972477,0.7761467889908257,0.9623853211009175,0.691743119266055,0.6990825688073394,0.7229357798165138,0.3889908256880734
288,0.24587155963302754,0.22752293577981653,0.19541284403669726,0.22568807339449543,0.22018348623853212,0.20458715596330276,0.23577981651376148,0.23761467889908258,0.5119266055045871,0.3174311926605505
289,0.5036697247706422,0.481651376146789,0.44495412844036697,0.5045871559633027,0.47889908256880737,0.4577981651376147,0.5889908256880734,0.5110091743119266,0.5201834862385321,0.5110091743119266
290,0.9541284403669725,0.9504587155963303,0.9862385321100917,0.9440366972477064,0.9522935779816514,0.9275229357798165,0.9247706422018349,0.9330275229357798,0.9293577981651376,0.8981651376146789
291,0.2963302752293578,0.26972477064220185,0.3458715596330275,0.30642201834862387,0.26972477064220185,0.29357798165137616,0.3155963302752294,0.3165137614678899,0.28256880733944956,0.336697247706422
292,0.4559633027522936,0.44495412844036697,0.44220183486238535,0.4834862385321101,0.44403669724770645,0.41651376146788993,0.47339449541284406,0.4577981651376147,0.4073394495412844,0.5715596330275229
293,0.7348623853211009,0.7211009174311926,0.763302752293578,0.7091743119266055,0.7348623853211009,0.689908256880734,0.726605504587156,0.7192660550458716,0.6944954128440367,0.7954128440366972
294,0.018807339449541285,0.010091743119266056,0.027522935779816515,0.020642201834862386,0.02522935779816514,0.022935779816513763,0.00871559633027523,0.02889908256880734,0.015596330275229359,0.018807339449541285
295,0.22844036697247708,0.21743119266055047,0.2834862385321101,0.28073394495412846,0.20275229357798166,0.21376146788990827,0.23027522935779818,0.25871559633027524,0.2,0.2871559633027523
296,0.8715596330275229,0.8568807339449541,0.8862385321100917,0.9660550458715597,0.8477064220183487,0.8431192660550458,0.8027522935779816,0.8688073394495412,0.9311926605504587,0.5963302752293578
297,0.6559633027522935,0.6596330275229357,0.573394495412844,0.6174311926605505,0.6256880733944954,0.6275229357798165,0.6385321100917432,0.6504587155963303,0.6165137614678899,0.9688073394495413
298,0.5119266055045871,0.4981651376146789,0.5036697247706422,0.4908256880733945,0.5348623853211009,0.5302752293577981,0.5440366972477064,0.4743119266055046,0.4935779816513762,0.48990825688073397
299,0.04954128440366973,0.05229357798165138,0.044036697247706424,0.04036697247706422,0.06605504587155964,0.04220183486238532,0.04128440366972477,0.04954128440366973,0.04862385321100918,0.04954128440366973
300,0.5477064220183486,0.5339449541284403,0.6137614678899083,0.45321100917431195,0.5834862385321101,0.48807339449541287,0.5348623853211009,0.5467889908256881,0.48990825688073397,0.6678899082568808
301,0.6990825688073394,0.6807339449541284,0.6990825688073394,0.6293577981651376,0.7926605504587156,0.6229357798165137,0.7825688073394496,0.6633027522935779,0.7256880733944954,0.6614678899082569
302,0.7495412844036697,0.7394495412844037,0.6807339449541284,0.6981651376146789,0.7403669724770642,0.6834862385321101,0.6082568807339449,0.9834862385321101,0.8522935779816514,0.5559633027522936
303,0.9467889908256881,0.9532110091743119,0.9844036697247707,0.9412844036697248,0.9293577981651376,0.9064220183486239,0.8504587155963302,0.9247706422018349,0.9229357798165138,0.9706422018348624
304,0.38256880733944953,0.3669724770642202,0.28256880733944956,0.5009174311926605,0.3559633027522936,0.4073394495412844,0.3385321100917431,0.3660550458715596,0.3431192660550459,0.5119266055045871
305,0.865137614678899,0.8715596330275229,0.9495412844036697,0.9100917431192661,0.8422018348623853,0.8669724770642202,0.7908256880733945,0.8330275229357799,0.8440366972477065,0.773394495412844
306,0.9229357798165138,0.9165137614678899,0.9293577981651376,0.9302752293577982,0.9155963302752294,0.8963302752293578,0.9,0.9,0.8963302752293578,0.8798165137614679
307,0.03211009174311927,0.03211009174311927,0.022935779816513763,0.03669724770642202,0.015137614678899083,0.03944954128440367,0.02431192660550459,0.046788990825688076,0.046788990825688076,0.03302752293577982
308,0.5990825688073395,0.5779816513761468,0.6577981651376147,0.5431192660550459,0.5853211009174312,0.5651376146788991,0.5660550458715596,0.5798165137614679,0.5614678899082569,0.771559633027523
309,0.9862385321100917,0.9834862385321101,0.9706422018348624,0.9798165137614679,0.9844036697247707,0.9660550458715597,0.9853211009174312,0.9752293577981651,0.9862385321100917,0.9697247706422019
310,0.20733944954128442,0.3321100917431193,0.1761467889908257,0.18073394495412845,0.18256880733944955,0.25137614678899084,0.1853211009174312,0.2944954128440367,0.19174311926605506,0.2486238532110092
311,0.03853211009174312,0.05412844036697248,0.028440366972477066,0.027522935779816515,0.029357798165137616,0.04862385321100918,0.03577981651376147,0.05321100917431193,0.05321100917431193,0.03944954128440367
312,0.4724770642201835,0.46055045871559636,0.3577981651376147,0.6596330275229357,0.43853211009174314,0.5798165137614679,0.44954128440366975,0.46422018348623856,0.42018348623853213,0.37889908256880733
313,0.781651376146789,0.791743119266055,0.8440366972477065,0.7944954128440367,0.7532110091743119,0.7678899082568807,0.7596330275229358,0.726605504587156,0.728440366972477,0.7651376146788991
314,0.41009174311926605,0.48440366972477067,0.30825688073394497,0.3623853211009174,0.4688073394495413,0.3541284403669725,0.863302752293578,0.344954128440367,0.3532110091743119,0.2834862385321101
315,0.9155963302752294,0.9073394495412844,0.8550458715596331,0.9155963302752294,0.9064220183486239,0.9009174311926605,0.8954128440366973,0.9339449541284404,0.8862385321100917,0.936697247706422
316,0.6504587155963303,0.6495412844036698,0.7045871559633028,0.6385321100917432,0.6339449541284403,0.6073394495412844,0.7045871559633028,0.6009174311926605,0.6706422018348623,0.6587155963302752
317,0.1018348623853211,0.0944954128440367,0.16055045871559634,0.09174311926605505,0.0779816513761468,0.10642201834862386,0.10091743119266056,0.0963302752293578,0.09174311926605505,0.10733944954128441
318,0.32064220183486236,0.30779816513761465,0.4344036697247706,0.30412844036697245,0.2811926605504587,0.2582568807339449,0.30871559633027523,0.35,0.26926605504587153,0.4197247706422018
319,0.20642201834862386,0.3311926605504587,0.1688073394495413,0.3247706422018349,0.21376146788990827,0.1577981651376147,0.18807339449541285,0.17706422018348625,0.45871559633027525,0.16238532110091744
320,0.17339449541284405,0.16422018348623854,0.23577981651376148,0.1688073394495413,0.14495412844036698,0.16055045871559634,0.15229357798165138,0.22018348623853212,0.15137614678899083,0.1944954128440367
321,0.8504587155963302,0.8376146788990826,0.791743119266055,0.8550458715596331,0.8275229357798165,0.8513761467889909,0.7788990825688074,0.8596330275229358,0.8110091743119267,0.9660550458715597
322,0.8688073394495412,0.8577981651376146,0.8165137614678899,0.8,0.8458715596330275,0.9541284403669725,0.9752293577981651,0.8293577981651377,0.8678899082568807,0.6981651376146789
323,0.8917431192660551,0.9348623853211009,0.8504587155963302,0.8834862385321101,0.8770642201834863,0.8798165137614679,0.9064220183486239,0.863302752293578,0.8477064220183487,0.8899082568807339
324,0.1559633027522936,0.16055045871559634,0.12844036697247707,0.14954128440366973,0.17155963302752295,0.13211009174311927,0.17706422018348625,0.14678899082568808,0.1761467889908257,0.1761467889908257
325,0.27477064220183484,0.2481651376146789,0.21330275229357798,0.20963302752293578,0.2545871559633027,0.576605504587156,0.2555045871559633,0.231651376146789,0.29495412844036695,0.35
326,0.062385321100917435,0.10091743119266056,0.05045871559633028,0.07431192660550459,0.04862385321100918,0.047706422018348627,0.0944954128440367,0.054587155963302755,0.05504587155963303,0.06330275229357799
327,0.13853211009174313,0.12660550458715597,0.12018348623853212,0.13027522935779817,0.10825688073394496,0.25412844036697246,0.17155963302752295,0.12752293577981652,0.12660550458715597,0.14954128440366973
328,0.0963302752293578,0.0963302752293578,0.08256880733944955,0.1018348623853211,0.10366972477064221,0.1018348623853211,0.07614678899082569,0.14403669724770643,0.0908256880733945,0.1018348623853211
329,0.6302752293577981,0.6110091743119266,0.6660550458715596,0.6027522935779817,0.6357798165137615,0.5935779816513761,0.6724770642201835,0.5834862385321101,0.6357798165137615,0.6660550458715596
330,0.7477064220183486,0.7293577981651376,0.8770642201834863,0.6541284403669725,0.7568807339449541,0.673394495412844,0.6678899082568808,0.7229357798165138,0.6990825688073394,0.9192660550458716
331,0.42752293577981654,0.41100917431192663,0.3247706422018349,0.3559633027522936,0.43577981651376146,0.3339449541284404,0.6889908256880733,0.3669724770642202,0.5357798165137615,0.5009174311926605
332,0.1651376146788991,0.1669724770642202,0.13944954128440368,0.19174311926605506,0.13027522935779817,0.16788990825688074,0.14403669724770643,0.22110091743119267,0.14770642201834863,0.1834862385321101
333,0.06330275229357799,0.062385321100917435,0.04862385321100918,0.045871559633027525,0.08256880733944955,0.0926605504587156,0.0963302752293578,0.05825688073394496,0.05137614678899083,0.06605504587155964
334,0.13944954128440368,0.12752293577981652,0.11926605504587157,0.1,0.11559633027522936,0.25504587155963304,0.14770642201834863,0.13944954128440368,0.15321100917431194,0.15045871559633028
335,0.7247706422018348,0.7146788990825688,0.6376146788990825,0.7357798165137615,0.691743119266055,0.8036697247706422,0.7275229357798165,0.7697247706422018,0.718348623853211,0.655045871559633
336,0.28990825688073396,0.26422018348623855,0.21559633027522937,0.38256880733944953,0.25596330275229356,0.3293577981651376,0.24128440366972478,0.3256880733944954,0.3724770642201835,0.26055045871559634
337,0.7311926605504587,0.7440366972477064,0.6486238532110091,0.6678899082568808,0.7275229357798165,0.7009174311926606,0.8128440366972477,0.7862385321100918,0.8513761467889909,0.5192660550458715
338,0.3348623853211009,0.3192660550458716,0.2467889908256881,0.3220183486238532,0.43027522935779816,0.3192660550458716,0.37155963302752293,0.326605504587156,0.41559633027522935,0.28073394495412846
339,0.10091743119266056,0.12018348623853212,0.1596330275229358,0.0871559633027523,0.08440366972477065,0.08440366972477065,0.0853211009174312,0.0944954128440367,0.11376146788990826,0.10642201834862386
340,0.24311926605504589,0.22844036697247708,0.1908256880733945,0.17155963302752295,0.23853211009174313,0.42752293577981654,0.22110091743119267,0.20275229357798166,0.46972477064220186,0.3137614678899083
341,0.8348623853211009,0.8238532110091743,0.8009174311926606,0.8522935779816514,0.8366972477064221,0.8009174311926606,0.8064220183486238,0.8431192660550458,0.8376146788990826,0.8311926605504587
342,0.09908256880733946,0.10458715596330276,0.1577981651376147,0.09357798165137615,0.07889908256880734,0.10825688073394496,0.0871559633027523,0.0889908256880734,0.08256880733944955,0.10458715596330276
343,0.14174311926605504,0.13440366972477064,0.2628440366972477,0.12706422018348623,0.14174311926605504,0.11513761467889909,0.11330275229357799,0.1353211009174312,0.1426605504587156,0.15275229357798165
344,0.7688073394495413,0.7522935779816514,0.7477064220183486,0.708256880733945,0.7678899082568807,0.6844036697247706,0.8201834862385321,0.7458715596330275,0.7954128440366972,0.8137614678899082
345,0.573394495412844,0.5944954128440367,0.4504587155963303,0.7431192660550459,0.5376146788990825,0.4834862385321101,0.518348623853211,0.5587155963302752,0.6467889908256881,0.4724770642201835
346,0.3444954128440367,0.4087155963302752,0.2426605504587156,0.8068807339449541,0.3995412844036697,0.2463302752293578,0.5720183486238533,0.268348623853211,0.37477064220183487,0.1720183486238532
347,0.7541284403669725,0.7605504587155963,0.6862385321100918,0.8532110091743119,0.7321100917431193,0.7220183486238532,0.7009174311926606,0.8009174311926606,0.7064220183486238,0.7422018348623853
348,0.9669724770642202,0.963302752293578,0.9458715596330275,0.9165137614678899,0.955045871559633,0.9587155963302753,0.9486238532110092,0.9495412844036697,0.9706422018348624,0.9880733944954129
349,0.9926605504587156,0.9917431192660551,0.9825688073394495,0.9963302752293578,0.9880733944954129,0.981651376146789,0.9926605504587156,0.9871559633027523,0.9853211009174312,0.9651376146788991
350,0.8550458715596331,0.8899082568807339,0.9220183486238532,0.7706422018348624,0.8357798165137614,0.8770642201834863,0.744954128440367,0.8733944954128441,0.8146788990825689,0.9201834862385321
351,0.30091743119266057,0.2761467889908257,0.3146788990825688,0.30091743119266057,0.3,0.3036697247706422,0.30091743119266057,0.29724770642201837,0.26330275229357797,0.38623853211009174
352,0.44128440366972477,0.43119266055045874,0.42568807339449544,0.5357798165137615,0.44495412844036697,0.463302752293578,0.4614678899082569,0.38990825688073394,0.4614678899082569,0.41192660550458715
353,0.2,0.1926605504587156,0.21743119266055047,0.22385321100917432,0.1761467889908257,0.1963302752293578,0.19541284403669726,0.22844036697247708,0.1743119266055046,0.23486238532110093
354,0.23944954128440368,0.22385321100917432,0.23944954128440368,0.3174311926605505,0.21834862385321102,0.26330275229357797,0.25137614678899084,0.2486238532110092,0.19908256880733946,0.3073394495412844
355,0.7128440366972477,0.6954128440366972,0.8568807339449541,0.6009174311926605,0.6807339449541284,0.671559633027523,0.6935779816513762,0.7596330275229358,0.7073394495412844,0.7174311926605504
356,0.9853211009174312,0.9788990825688073,0.9715596330275229,0.9807339449541285,0.9853211009174312,0.9669724770642202,0.9935779816513761,0.9761467889908257,0.9908256880733946,0.881651376146789
357,0.6394495412844037,0.6330275229357798,0.7642201834862385,0.5642201834862385,0.6788990825688074,0.5752293577981651,0.6770642201834862,0.6311926605504588,0.6513761467889908,0.6412844036697247
358,0.7844036697247706,0.7660550458715596,0.7192660550458716,0.7055045871559633,0.826605504587156,0.7477064220183486,0.9587155963302753,0.744954128440367,0.7513761467889908,0.6669724770642201
359,0.21192660550458717,0.26513761467889907,0.22935779816513763,0.2018348623853211,0.1944954128440367,0.23761467889908258,0.18990825688073396,0.1853211009174312,0.1871559633027523,0.25504587155963304
360,0.4926605504587156,0.47339449541284406,0.5357798165137615,0.5036697247706422,0.47339449541284406,0.42844036697247706,0.4559633027522936,0.5091743119266054,0.44862385321100917,0.5944954128440367
361,0.8293577981651377,0.828440366972477,0.9128440366972477,0.7642201834862385,0.8238532110091743,0.791743119266055,0.8211009174311926,0.808256880733945,0.7908256880733945,0.8669724770642202
362,0.563302752293578,0.5477064220183486,0.4743119266055046,0.5651376146788991,0.5211009174311927,0.5458715596330275,0.48440366972477067,0.6449541284403669,0.5541284403669725,0.7073394495412844
363,0.5146788990825688,0.48990825688073397,0.39908256880733944,0.5155963302752293,0.4779816513761468,0.708256880733945,0.42752293577981654,0.4908256880733945,0.463302752293578,0.6100917431192661
364,0.12752293577981652,0.11834862385321102,0.11009174311926606,0.10458715596330276,0.11192660550458716,0.1981651376146789,0.12568807339449542,0.11926605504587157,0.13302752293577982,0.14036697247706423
365,0.2467889908256881,0.23027522935779818,0.2761467889908257,0.3110091743119266,0.23669724770642203,0.22844036697247708,0.2486238532110092,0.2761467889908257,0.20458715596330276,0.318348623853211
366,0.4889908256880734,0.5376146788990825,0.3678899082568807,0.4853211009174312,0.4917431192660551,0.5027522935779817,0.4798165137614679,0.6247706422018349,0.4504587155963303,0.4596330275229358
367,0.8366972477064221,0.8256880733944955,0.7935779816513762,0.7330275229357798,0.810091743119266,0.9467889908256881,0.9165137614678899,0.8128440366972477,0.7972477064220184,0.7568807339449541
368,0.37155963302752293,0.3513761467889908,0.27339449541284405,0.39357798165137614,0.3486238532110092,0.5293577981651376,0.31009174311926607,0.3431192660550459,0.3137614678899083,0.4853211009174312
369,0.8064220183486238,0.7880733944954128,0.7211009174311926,0.8229357798165138,0.7954128440366972,0.7348623853211009,0.9954128440366973,0.773394495412844,0.9100917431192661,0.42568807339449544
370,0.43486238532110094,0.42568807339449544,0.5,0.3669724770642202,0.41651376146788993,0.4055045871559633,0.44036697247706424,0.5559633027522936,0.39908256880733944,0.4834862385321101
371,0.2628440366972477,0.2738532110091743,0.26743119266055043,0.19862385321100917,0.23073394495412844,0.505045871559633,0.21330275229357798,0.2573394495412844,0.2481651376146789,0.33807339449541285
372,0.6339449541284403,0.6155963302752293,0.6275229357798165,0.6357798165137615,0.618348623853211,0.6642201834862386,0.6449541284403669,0.5779816513761468,0.6045871559633027,0.7247706422018348
373,0.4688073394495413,0.4596330275229358,0.5220183486238532,0.4651376146788991,0.4504587155963303,0.4522935779816514,0.43119266055045874,0.4669724770642202,0.44036697247706424,0.5467889908256881
374,0.39541284403669724,0.41376146788990825,0.3238532110091743,0.44954128440366975,0.3651376146788991,0.3275229357798165,0.43944954128440367,0.3513761467889908,0.3587155963302752,0.536697247706422
375,0.3706422018348624,0.381651376146789,0.28440366972477066,0.3541284403669725,0.3339449541284404,0.5990825688073395,0.3596330275229358,0.3467889908256881,0.3330275229357798,0.3247706422018349
376,0.9522935779816514,0.9458715596330275,0.9155963302752294,0.9091743119266055,0.9990825688073395,0.9348623853211009,0.9917431192660551,0.944954128440367,0.9330275229357798,0.5899082568807339
377,0.6587155963302752,0.6477064220183486,0.5587155963302752,0.4963302752293578,0.6293577981651376,0.6880733944954128,0.8834862385321101,0.6055045871559633,0.6596330275229357,0.8256880733944955
378,0.5880733944954128,0.5844036697247706,0.45688073394495415,0.563302752293578,0.5724770642201835,0.6889908256880733,0.7247706422018348,0.5146788990825688,0.5862385321100917,0.4917431192660551
379,0.02981651376146789,0.01743119266055046,0.038073394495412846,0.033486238532110094,0.0408256880733945,0.037155963302752296,0.019724770642201836,0.02431192660550459,0.02110091743119266,0.030733944954128442
380,0.13761467889908258,0.12477064220183487,0.10733944954128441,0.20550458715596331,0.31009174311926607,0.1,0.11009174311926606,0.12660550458715597,0.11284403669724771,0.14862385321100918
381,0.06422018348623854,0.056422018348623856,0.0908256880733945,0.07522935779816514,0.0834862385321101,0.051834862385321104,0.05137614678899083,0.05229357798165138,0.05229357798165138,0.06697247706422019
382,0.004128440366972477,0.006880733944954129,0.005045871559633028,0.004128440366972477,0.006880733944954129,0.0045871559633027525,0.003211009174311927,0.0022935779816513763,0.005045871559633028,0.004128440366972477
383,0.7321100917431193,0.9192660550458716,0.6339449541284403,0.6587155963302752,0.7504587155963303,0.8073394495412844,0.5972477064220183,0.810091743119266,0.8642201834862385,0.41284403669724773
384,0.20091743119266056,0.19357798165137616,0.19908256880733946,0.2467889908256881,0.1798165137614679,0.18807339449541285,0.22752293577981653,0.20550458715596331,0.1779816513761468,0.23119266055045873
385,0.47889908256880737,0.46605504587155966,0.3981651376146789,0.38073394495412843,0.4541284403669725,0.6504587155963303,0.40091743119266054,0.4614678899082569,0.42293577981651376,0.6990825688073394
386,0.06880733944954129,0.10917431192660551,0.06697247706422019,0.05963302752293578,0.05321100917431193,0.0963302752293578,0.06422018348623854,0.061467889908256884,0.05596330275229358,0.07155963302752294
387,0.9247706422018349,0.9137614678899083,0.9064220183486239,0.9055045871559633,0.9174311926605505,0.9614678899082569,0.8486238532110092,0.9100917431192661,0.9201834862385321,0.9027522935779817
388,0.3926605504587156,0.42844036697247706,0.3036697247706422,0.42385321100917434,0.38990825688073394,0.5100917431192661,0.3467889908256881,0.3743119266055046,0.3504587155963303,0.42844036697247706
389,0.28807339449541286,0.26055045871559634,0.37522935779816513,0.2981651376146789,0.2761467889908257,0.24954128440366974,0.28990825688073396,0.3128440366972477,0.26055045871559634,0.3293577981651376
390,0.8201834862385321,0.810091743119266,0.7651376146788991,0.865137614678899,0.8073394495412844,0.7486238532110092,0.7706422018348624,0.8550458715596331,0.7688073394495413,0.9036697247706422
391,0.23669724770642203,0.2467889908256881,0.2743119266055046,0.22660550458715598,0.20550458715596331,0.41559633027522935,0.20642201834862386,0.20091743119266056,0.20550458715596331,0.3
392,0.7889908256880734,0.7724770642201835,0.7706422018348624,0.718348623853211,0.8348623853211009,0.7064220183486238,0.8165137614678899,0.7311926605504587,0.818348623853211,0.7293577981651376
393,0.846788990825688,0.8412844036697248,0.8275229357798165,0.8715596330275229,0.8330275229357799,0.8174311926605504,0.789908256880734,0.8275229357798165,0.8036697247706422,0.9577981651376147
394,0.055504587155963306,0.04862385321100918,0.07522935779816514,0.06513761467889909,0.04954128440366973,0.03853211009174312,0.07431192660550459,0.044036697247706424,0.044954128440366975,0.055504587155963306
395,0.7834862385321101,0.7853211009174312,0.8513761467889909,0.6807339449541284,0.7688073394495413,0.8110091743119267,0.8155963302752294,0.7532110091743119,0.7220183486238532,0.7330275229357798
396,0.44403669724770645,0.43027522935779816,0.5119266055045871,0.3834862385321101,0.43486238532110094,0.3889908256880734,0.46788990825688076,0.5669724770642202,0.43394495412844036,0.43669724770642204
397,0.5715596330275229,0.5458715596330275,0.7559633027522936,0.42477064220183486,0.6440366972477064,0.5009174311926605,0.5302752293577981,0.5266055045871559,0.5853211009174312,0.5706422018348624
398,0.18256880733944955,0.3146788990825688,0.15137614678899083,0.4036697247706422,0.18807339449541285,0.14678899082568808,0.1651376146788991,0.1688073394495413,0.27522935779816515,0.11834862385321102
399,0.5009174311926605,0.4779816513761468,0.5128440366972477,0.3403669724770642,0.46605504587155966,0.6651376146788991,0.4018348623853211,0.518348623853211,0.44403669724770645,0.7458715596330275
400,0.2509174311926605,0.28761467889908254,0.2582568807339449,0.21422018348623853,0.26743119266055043,0.4032110091743119,0.2371559633027523,0.21146788990825688,0.21238532110091743,0.32247706422018346
401,0.3247706422018349,0.3110091743119266,0.29541284403669726,0.46238532110091746,0.29541284403669726,0.3440366972477064,0.2724770642201835,0.29357798165137616,0.3908256880733945,0.27155963302752295
402,0.16972477064220184,0.15688073394495414,0.14862385321100918,0.13119266055045872,0.18623853211009175,0.15871559633027524,0.14862385321100918,0.3275229357798165,0.18073394495412845,0.1871559633027523
403,0.29357798165137616,0.28256880733944956,0.37339449541284403,0.26422018348623855,0.25779816513761467,0.29541284403669726,0.29174311926605506,0.3422018348623853,0.24954128440366974,0.37522935779816513
404,0.9568807339449541,0.9522935779816514,0.9467889908256881,0.9623853211009175,0.9486238532110092,0.9954128440366973,0.8724770642201835,0.9724770642201835,0.9348623853211009,0.7055045871559633
