FlowerID,D.R1,I.R1,D.R2,I.R2
F07600,0,0.17548754772712,0,0.82451245227288
F07634,0,0.17548754772712,0,0.82451245227288
F07680,0,0.17548754772712,0,0.82451245227288
F07679,0,0.17548754772712,0,0.82451245227288
F07678,0,0.17548754772712,0,0.82451245227288
F07737,0,0.17548754772712,0,0.82451245227288
F07736,0,0.17548754772712,0,0.82451245227288
F07742,0,0.17548754772712,0,0.82451245227288
F07809,0,0.17548754772712,0,0.82451245227288
F07808,0,0.17548754772712,0,0.82451245227288
F07807,0,0.17548754772712,0,0.82451245227288
F07806,0,0.17548754772712,0,0.82451245227288
F07805,0,0.17548754772712,0,0.82451245227288
F07804,0,0.17548754772712,0,0.82451245227288
F07803,0,0.17548754772712,0,0.82451245227288
F07802,0,0.17548754772712,0,0.82451245227288
F07801,0,0.17548754772712,0,0.82451245227288
F07800,0,0.17548754772712,0,0.82451245227288
F07799,0,0.17548754772712,0,0.82451245227288
F07798,0,0.17548754772712,0,0.82451245227288
F07797,0,0.17548754772712,0,0.82451245227288
F07796,0,0.17548754772712,0,0.82451245227288
F07795,0,0.17548754772712,0,0.82451245227288
F07794,0,0.17548754772712,0,0.82451245227288
F07793,0,0.17548754772712,0,0.82451245227288
F07792,0,0.17548754772712,0,0.82451245227288
F07791,0,0.17548754772712,0,0.82451245227288
F07790,0,0.17548754772712,0,0.82451245227288
F07789,0,0.17548754772712,0,0.82451245227288
F07788,0,0.17548754772712,0,0.82451245227288
F07787,0,0.17548754772712,0,0.82451245227288
F07786,0,0.17548754772712,0,0.82451245227288
F07785,0,0.17548754772712,0,0.82451245227288
F07784,0,0.17548754772712,0,0.82451245227288
F07783,0,0.17548754772712,0,0.82451245227288
F07821,0,0.17548754772712,0,0.82451245227288
F07835,0.222150108738862,0,0.777849891261138,0
F07834,0.222150108738862,0,0.777849891261138,0
F07836,0.222150108738862,0,0.777849891261138,0
F07844,0.222150108738862,0,0.777849891261138,0
F07843,0.222150108738862,0,0.777849891261138,0
F07873,0.222150108738862,0,0.777849891261138,0
F07882,0,0.17548754772712,0,0.82451245227288
F07888,0.222150108738862,0,0.777849891261138,0
F07887,0.222150108738862,0,0.777849891261138,0
F07885,0.222150108738862,0,0.777849891261138,0
F07911,0,0.17548754772712,0,0.82451245227288
F07985,0.222150108738862,0,0.777849891261138,0
F07973,0.222150108738862,0,0.777849891261138,0
F07971,0.222150108738862,0,0.777849891261138,0
F08092,0.222150108738862,0,0.777849891261138,0
F08101,0.222150108738862,0,0.777849891261138,0
F08392,0.222150108738862,0,0.777849891261138,0
F08391,0.222150108738862,0,0.777849891261138,0
F08421,0,0.17548754772712,0,0.82451245227288
F08442,0,0.17548754772712,0,0.82451245227288
F08435,0,0.17548754772712,0,0.82451245227288
F08434,0,0.17548754772712,0,0.82451245227288
F08479,0,0.17548754772712,0,0.82451245227288
F08499,0,0.17548754772712,0,0.82451245227288
F08633,0,0.17548754772712,0,0.82451245227288
F08725,0,0.17548754772712,0,0.82451245227288
F08805,0.222150108738862,0,0.777849891261138,0
F08830,0.222150108738862,0,0.777849891261138,0
F08902,0.222150108738862,0,0.777849891261138,0
F08920,0.222150108738862,0,0.777849891261138,0
F08917,0.222150108738862,0,0.777849891261138,0
F08915,0.222150108738862,0,0.777849891261138,0
F08954,0.222150108738862,0,0.777849891261138,0
F08946,0.222150108738862,0,0.777849891261138,0
F08944,0.222150108738862,0,0.777849891261138,0
F08999,0.222150108738862,0,0.777849891261138,0
F08996,0.222150108738862,0,0.777849891261138,0
F09020,0.222150108738862,0,0.777849891261138,0
F09025,0.222150108738862,0,0.777849891261138,0
F09022,0.222150108738862,0,0.777849891261138,0
F08993,0.222150108738862,0,0.777849891261138,0
F09091,0.222150108738862,0,0.777849891261138,0
F09208,0.222150108738862,0,0.777849891261138,0
F09327,0,0.17548754772712,0,0.82451245227288
F09621,0.222150108738862,0,0.777849891261138,0
F09644,0,0.17548754772712,0,0.82451245227288
F09639,0,0.17548754772712,0,0.82451245227288
F09656,0.222150108738862,0,0.777849891261138,0
F09880,0,0.17548754772712,0,0.82451245227288
F09957,0,0.17548754772712,0,0.82451245227288
F09911,0,0.17548754772712,0,0.82451245227288
F09893,0,0.17548754772712,0,0.82451245227288
F09965,0.222150108738862,0,0.777849891261138,0
F09972,0,0.17548754772712,0,0.82451245227288
F10092,0.222150108738862,0,0.777849891261138,0
F10185,0.222150108738862,0,0.777849891261138,0
F10184,0.222150108738862,0,0.777849891261138,0
F10181,0.222150108738862,0,0.777849891261138,0
F10180,0.222150108738862,0,0.777849891261138,0
F10175,0,0.17548754772712,0,0.82451245227288
F10174,0.222150108738862,0,0.777849891261138,0
F10714,0,0.17548754772712,0,0.82451245227288
F10715,0,0.17548754772712,0,0.82451245227288
F11231,0,0.17548754772712,0,0.82451245227288
F11147,0,0.17548754772712,0,0.82451245227288
F11080,0,0.17548754772712,0,0.82451245227288
F11036,0,0.17548754772712,0,0.82451245227288
F10788,0.222150108738862,0,0.777849891261138,0
F11419,0.222150108738862,0,0.777849891261138,0
F12275,0.222150108738862,0,0.777849891261138,0
F12620,0,0.17548754772712,0,0.82451245227288
F12612,0,0.17548754772712,0,0.82451245227288
F12624,0,0.17548754772712,0,0.82451245227288
F12656,0,0.17548754772712,0,0.82451245227288
F12652,0,0.17548754772712,0,0.82451245227288
F12662,0,0.17548754772712,0,0.82451245227288
F13119,0,0.17548754772712,0,0.82451245227288
F13114,0,0.17548754772712,0,0.82451245227288
F13109,0,0.17548754772712,0,0.82451245227288
F13084,0,0.17548754772712,0,0.82451245227288
F13082,0,0.17548754772712,0,0.82451245227288
F13076,0,0.17548754772712,0,0.82451245227288
F13068,0,0.17548754772712,0,0.82451245227288
F13066,0,0.17548754772712,0,0.82451245227288
F13065,0,0.17548754772712,0,0.82451245227288
F13063,0,0.17548754772712,0,0.82451245227288
F13023,0,0.17548754772712,0,0.82451245227288
F12999,0,0.17548754772712,0,0.82451245227288
F12997,0,0.17548754772712,0,0.82451245227288
F12991,0,0.17548754772712,0,0.82451245227288
F12990,0,0.17548754772712,0,0.82451245227288
F12983,0,0.17548754772712,0,0.82451245227288
F12979,0,0.17548754772712,0,0.82451245227288
F12967,0,0.17548754772712,0,0.82451245227288
F12962,0,0.17548754772712,0,0.82451245227288
F12956,0,0.17548754772712,0,0.82451245227288
F12955,0,0.17548754772712,0,0.82451245227288
F12943,0,0.17548754772712,0,0.82451245227288
F12935,0,0.17548754772712,0,0.82451245227288
F12930,0,0.17548754772712,0,0.82451245227288
F12917,0,0.17548754772712,0,0.82451245227288
F12912,0,0.17548754772712,0,0.82451245227288
F12905,0,0.17548754772712,0,0.82451245227288
F12890,0,0.17548754772712,0,0.82451245227288
F12804,0,0.17548754772712,0,0.82451245227288
F12766,0,0.17548754772712,0,0.82451245227288
F12750,0,0.17548754772712,0,0.82451245227288
F12985,0,0.17548754772712,0,0.82451245227288
F12885,0,0.17548754772712,0,0.82451245227288
F12879,0,0.17548754772712,0,0.82451245227288
F12873,0,0.17548754772712,0,0.82451245227288
F12861,0,0.17548754772712,0,0.82451245227288
F12856,0,0.17548754772712,0,0.82451245227288
F12855,0,0.17548754772712,0,0.82451245227288
F12854,0,0.17548754772712,0,0.82451245227288
F12846,0,0.17548754772712,0,0.82451245227288
F12843,0,0.17548754772712,0,0.82451245227288
F12837,0,0.17548754772712,0,0.82451245227288
F12836,0,0.17548754772712,0,0.82451245227288
F12814,0,0.17548754772712,0,0.82451245227288
F12769,0,0.17548754772712,0,0.82451245227288
F12755,0,0.17548754772712,0,0.82451245227288
F12746,0,0.17548754772712,0,0.82451245227288
F12741,0,0.17548754772712,0,0.82451245227288
F12718,0,0.17548754772712,0,0.82451245227288
F12714,0,0.17548754772712,0,0.82451245227288
F12709,0,0.17548754772712,0,0.82451245227288
F12699,0,0.17548754772712,0,0.82451245227288
F12694,0,0.17548754772712,0,0.82451245227288
F13146,0,0.17548754772712,0,0.82451245227288
F13143,0,0.17548754772712,0,0.82451245227288
F13161,0,0.17548754772712,0,0.82451245227288
F13262,0.222150108738862,0,0.777849891261138,0
F13252,0.222150108738862,0,0.777849891261138,0
F13436,0,0.17548754772712,0,0.82451245227288
F13490,0,0.17548754772712,0,0.82451245227288
F13504,0,0.17548754772712,0,0.82451245227288
F13496,0,0.17548754772712,0,0.82451245227288
F13524,0,0.17548754772712,0,0.82451245227288
F13537,0,0.17548754772712,0,0.82451245227288
F13556,0,0.17548754772712,0,0.82451245227288
F13575,0,0.17548754772712,0,0.82451245227288
F13633,0,0.17548754772712,0,0.82451245227288
F13786,0,0.17548754772712,0,0.82451245227288
F13823,0,0.17548754772712,0,0.82451245227288
F13811,0,0.17548754772712,0,0.82451245227288
F13833,0,0.17548754772712,0,0.82451245227288
F13889,0,0.17548754772712,0,0.82451245227288
F13895,0,0.17548754772712,0,0.82451245227288
F13918,0,0.17548754772712,0,0.82451245227288
F14196,0,0.17548754772712,0,0.82451245227288
F14194,0,0.17548754772712,0,0.82451245227288
F14193,0,0.17548754772712,0,0.82451245227288
F14180,0,0.17548754772712,0,0.82451245227288
F14230,0,0.17548754772712,0,0.82451245227288
F14225,0,0.17548754772712,0,0.82451245227288
F14232,0,0.17548754772712,0,0.82451245227288
F14229,0,0.17548754772712,0,0.82451245227288
F14219,0,0.17548754772712,0,0.82451245227288
F14218,0,0.17548754772712,0,0.82451245227288
F14288,0,0.17548754772712,0,0.82451245227288
F14603,0,0.17548754772712,0,0.82451245227288
F14843,0,0.17548754772712,0,0.82451245227288
F14891,0,0.17548754772712,0,0.82451245227288
F15071,0,0.17548754772712,0,0.82451245227288
F15095,0.222150108738862,0,0.777849891261138,0
F15104,0.222150108738862,0,0.777849891261138,0
F15131,0.222150108738862,0,0.777849891261138,0
F15127,0.222150108738862,0,0.777849891261138,0
F15155,0.222150108738862,0,0.777849891261138,0
F15153,0.222150108738862,0,0.777849891261138,0
F15149,0.222150108738862,0,0.777849891261138,0
F15154,0,0.17548754772712,0,0.82451245227288
F15208,0.222150108738862,0,0.777849891261138,0
F15205,0.222150108738862,0,0.777849891261138,0
F15212,0.222150108738862,0,0.777849891261138,0
F15220,0.222150108738862,0,0.777849891261138,0
F15214,0.222150108738862,0,0.777849891261138,0
F15188,0.222150108738862,0,0.777849891261138,0
F15240,0.222150108738862,0,0.777849891261138,0
F15259,0.222150108738862,0,0.777849891261138,0
F15304,0.222150108738862,0,0.777849891261138,0
F15278,0.222150108738862,0,0.777849891261138,0
F15271,0.222150108738862,0,0.777849891261138,0
F15284,0.222150108738862,0,0.777849891261138,0
F15274,0.222150108738862,0,0.777849891261138,0
F15323,0.222150108738862,0,0.777849891261138,0
F15297,0.222150108738862,0,0.777849891261138,0
F15363,0.222150108738862,0,0.777849891261138,0
F15346,0.222150108738862,0,0.777849891261138,0
F15459,0.222150108738862,0,0.777849891261138,0
F15567,0.222150108738862,0,0.777849891261138,0
F15801,0.222150108738862,0,0.777849891261138,0
F15646,0.222150108738862,0,0.777849891261138,0
F15767,0.222150108738862,0,0.777849891261138,0
F15757,0.222150108738862,0,0.777849891261138,0
F15756,0.222150108738862,0,0.777849891261138,0
F15687,0.222150108738862,0,0.777849891261138,0
F15634,0.222150108738862,0,0.777849891261138,0
F15596,0.222150108738862,0,0.777849891261138,0
F15853,0.222150108738862,0,0.777849891261138,0
F15937,0.222150108738862,0,0.777849891261138,0
F15900,0.222150108738862,0,0.777849891261138,0
F15899,0.222150108738862,0,0.777849891261138,0
F15969,0.222150108738862,0,0.777849891261138,0
F16010,0.222150108738862,0,0.777849891261138,0
F16009,0.222150108738862,0,0.777849891261138,0
F16007,0.222150108738862,0,0.777849891261138,0
F16006,0.222150108738862,0,0.777849891261138,0
F16002,0.222150108738862,0,0.777849891261138,0
F15997,0.222150108738862,0,0.777849891261138,0
F16274,0,0.17548754772712,0,0.82451245227288
F16273,0,0.17548754772712,0,0.82451245227288
F16357,0,0.17548754772712,0,0.82451245227288
F16429,0.222150108738862,0,0.777849891261138,0
F16416,0.222150108738862,0,0.777849891261138,0
F16531,0.222150108738862,0,0.777849891261138,0
F16517,0.222150108738862,0,0.777849891261138,0
F16491,0.222150108738862,0,0.777849891261138,0
F16526,0.222150108738862,0,0.777849891261138,0
F16503,0.222150108738862,0,0.777849891261138,0
F16489,0.222150108738862,0,0.777849891261138,0
F16483,0.222150108738862,0,0.777849891261138,0
F16482,0.222150108738862,0,0.777849891261138,0
F16588,0,0.17548754772712,0,0.82451245227288
F16679,0,0.17548754772712,0,0.82451245227288
F16782,0.222150108738862,0,0.777849891261138,0
F16774,0.222150108738862,0,0.777849891261138,0
F16851,0,0.17548754772712,0,0.82451245227288
F16926,0,0.17548754772712,0,0.82451245227288
F17227,0,0.17548754772712,0,0.82451245227288
F17225,0,0.17548754772712,0,0.82451245227288
F17220,0,0.17548754772712,0,0.82451245227288
F17299,0.222150108738862,0,0.777849891261138,0
F17308,0.222150108738862,0,0.777849891261138,0
F17360,0.222150108738862,0,0.777849891261138,0
F17336,0.222150108738862,0,0.777849891261138,0
F17334,0.222150108738862,0,0.777849891261138,0
F17366,0.222150108738862,0,0.777849891261138,0
F17372,0.222150108738862,0,0.777849891261138,0
F17379,0.222150108738862,0,0.777849891261138,0
F17377,0.222150108738862,0,0.777849891261138,0
F17437,0.222150108738862,0,0.777849891261138,0
F17479,0.222150108738862,0,0.777849891261138,0
F17502,0.222150108738862,0,0.777849891261138,0
F17639,0.222150108738862,0,0.777849891261138,0
F17638,0.222150108738862,0,0.777849891261138,0
F17631,0.222150108738862,0,0.777849891261138,0
F17626,0.222150108738862,0,0.777849891261138,0
F17606,0.222150108738862,0,0.777849891261138,0
F17604,0.222150108738862,0,0.777849891261138,0
F17598,0.222150108738862,0,0.777849891261138,0
F17582,0.222150108738862,0,0.777849891261138,0
F17576,0.222150108738862,0,0.777849891261138,0
F17573,0.222150108738862,0,0.777849891261138,0
F17564,0.222150108738862,0,0.777849891261138,0
F17553,0.222150108738862,0,0.777849891261138,0
F17544,0.222150108738862,0,0.777849891261138,0
F17538,0.222150108738862,0,0.777849891261138,0
F17537,0.222150108738862,0,0.777849891261138,0
F17531,0.222150108738862,0,0.777849891261138,0
F17529,0.222150108738862,0,0.777849891261138,0
F17605,0.222150108738862,0,0.777849891261138,0
F17601,0.222150108738862,0,0.777849891261138,0
F17591,0.222150108738862,0,0.777849891261138,0
F17570,0.222150108738862,0,0.777849891261138,0
F17545,0.222150108738862,0,0.777849891261138,0
F17509,0.222150108738862,0,0.777849891261138,0
F17737,0.222150108738862,0,0.777849891261138,0
F17736,0.222150108738862,0,0.777849891261138,0
F17733,0.222150108738862,0,0.777849891261138,0
F17727,0.222150108738862,0,0.777849891261138,0
F17722,0.222150108738862,0,0.777849891261138,0
F17720,0.222150108738862,0,0.777849891261138,0
F17719,0.222150108738862,0,0.777849891261138,0
F17718,0.222150108738862,0,0.777849891261138,0
F17712,0.222150108738862,0,0.777849891261138,0
F17711,0.222150108738862,0,0.777849891261138,0
F17709,0.222150108738862,0,0.777849891261138,0
F17706,0.222150108738862,0,0.777849891261138,0
F17703,0.222150108738862,0,0.777849891261138,0
F17694,0.222150108738862,0,0.777849891261138,0
F17724,0.222150108738862,0,0.777849891261138,0
F17780,0.222150108738862,0,0.777849891261138,0
F17776,0.222150108738862,0,0.777849891261138,0
F17760,0.222150108738862,0,0.777849891261138,0
F18011,0.222150108738862,0,0.777849891261138,0
F17996,0.222150108738862,0,0.777849891261138,0
F17995,0.222150108738862,0,0.777849891261138,0
F17990,0.222150108738862,0,0.777849891261138,0
F17986,0.222150108738862,0,0.777849891261138,0
F17981,0.222150108738862,0,0.777849891261138,0
F17978,0.222150108738862,0,0.777849891261138,0
F17976,0.222150108738862,0,0.777849891261138,0
F17972,0.222150108738862,0,0.777849891261138,0
F17967,0.222150108738862,0,0.777849891261138,0
F17962,0.222150108738862,0,0.777849891261138,0
F17952,0.222150108738862,0,0.777849891261138,0
F17946,0.222150108738862,0,0.777849891261138,0
F17935,0.222150108738862,0,0.777849891261138,0
F17933,0.222150108738862,0,0.777849891261138,0
F17920,0.222150108738862,0,0.777849891261138,0
F17907,0.222150108738862,0,0.777849891261138,0
F17906,0.222150108738862,0,0.777849891261138,0
F17899,0.222150108738862,0,0.777849891261138,0
F17886,0.222150108738862,0,0.777849891261138,0
F17853,0.222150108738862,0,0.777849891261138,0
F17851,0.222150108738862,0,0.777849891261138,0
F17848,0.222150108738862,0,0.777849891261138,0
F17844,0.222150108738862,0,0.777849891261138,0
F17839,0.222150108738862,0,0.777849891261138,0
F17835,0.222150108738862,0,0.777849891261138,0
F17824,0.222150108738862,0,0.777849891261138,0
F17823,0.222150108738862,0,0.777849891261138,0
F17808,0.222150108738862,0,0.777849891261138,0
F17902,0.222150108738862,0,0.777849891261138,0
F18068,0,0.17548754772712,0,0.82451245227288
F18092,0.222150108738862,0,0.777849891261138,0
F18111,0.222150108738862,0,0.777849891261138,0
F18088,0.222150108738862,0,0.777849891261138,0
F18149,0.222150108738862,0,0.777849891261138,0
F18146,0.222150108738862,0,0.777849891261138,0
F18248,0,0.17548754772712,0,0.82451245227288
F18235,0,0.17548754772712,0,0.82451245227288
F18257,0.222150108738862,0,0.777849891261138,0
F18252,0.222150108738862,0,0.777849891261138,0
F18249,0.222150108738862,0,0.777849891261138,0
F18246,0.222150108738862,0,0.777849891261138,0
F18244,0,0.17548754772712,0,0.82451245227288
F18231,0.222150108738862,0,0.777849891261138,0
F18230,0.222150108738862,0,0.777849891261138,0
F18229,0.222150108738862,0,0.777849891261138,0
F18228,0.222150108738862,0,0.777849891261138,0
F18226,0.222150108738862,0,0.777849891261138,0
F18223,0.222150108738862,0,0.777849891261138,0
F18238,0,0.17548754772712,0,0.82451245227288
F18234,0,0.17548754772712,0,0.82451245227288
F18254,0.222150108738862,0,0.777849891261138,0
F18250,0,0.17548754772712,0,0.82451245227288
F18242,0.222150108738862,0,0.777849891261138,0
F18224,0.222150108738862,0,0.777849891261138,0
F18294,0.222150108738862,0,0.777849891261138,0
F18442,0.222150108738862,0,0.777849891261138,0
F18440,0.222150108738862,0,0.777849891261138,0
F18447,0.222150108738862,0,0.777849891261138,0
F18493,0.222150108738862,0,0.777849891261138,0
F18601,0,0.17548754772712,0,0.82451245227288
F18647,0.222150108738862,0,0.777849891261138,0
F18646,0.222150108738862,0,0.777849891261138,0
F18632,0.222150108738862,0,0.777849891261138,0
F18627,0.222150108738862,0,0.777849891261138,0
F18623,0.222150108738862,0,0.777849891261138,0
F18653,0.222150108738862,0,0.777849891261138,0
F18651,0.222150108738862,0,0.777849891261138,0
F18700,0.222150108738862,0,0.777849891261138,0
F18699,0.222150108738862,0,0.777849891261138,0
F18686,0.222150108738862,0,0.777849891261138,0
F18677,0.222150108738862,0,0.777849891261138,0
F18666,0.222150108738862,0,0.777849891261138,0
F18665,0.222150108738862,0,0.777849891261138,0
F18690,0.222150108738862,0,0.777849891261138,0
F18681,0.222150108738862,0,0.777849891261138,0
F18691,0.222150108738862,0,0.777849891261138,0
F18683,0.222150108738862,0,0.777849891261138,0
F18675,0.222150108738862,0,0.777849891261138,0
F18668,0.222150108738862,0,0.777849891261138,0
F18662,0.222150108738862,0,0.777849891261138,0
F18658,0.222150108738862,0,0.777849891261138,0
F18765,0,0.17548754772712,0,0.82451245227288
F18763,0,0.17548754772712,0,0.82451245227288
F18751,0,0.17548754772712,0,0.82451245227288
F18746,0.222150108738862,0,0.777849891261138,0
F18786,0,0.17548754772712,0,0.82451245227288
F18995,0.222150108738862,0,0.777849891261138,0
F19009,0.222150108738862,0,0.777849891261138,0
F19033,0.222150108738862,0,0.777849891261138,0
F19070,0,0.17548754772712,0,0.82451245227288
F19065,0,0.17548754772712,0,0.82451245227288
F19096,0,0.17548754772712,0,0.82451245227288
F19094,0,0.17548754772712,0,0.82451245227288
F19205,0,0.17548754772712,0,0.82451245227288
F19204,0,0.17548754772712,0,0.82451245227288
F19221,0.222150108738862,0,0.777849891261138,0
F19232,0,0.17548754772712,0,0.82451245227288
F19380,0,0.17548754772712,0,0.82451245227288
F19379,0,0.17548754772712,0,0.82451245227288
F19403,0,0.17548754772712,0,0.82451245227288
F19418,0,0.17548754772712,0,0.82451245227288
F19646,0.222150108738862,0,0.777849891261138,0
F19880,0,0.17548754772712,0,0.82451245227288
F19901,0,0.17548754772712,0,0.82451245227288
F19900,0,0.17548754772712,0,0.82451245227288
F19899,0,0.17548754772712,0,0.82451245227288
F19898,0,0.17548754772712,0,0.82451245227288
F19908,0,0.17548754772712,0,0.82451245227288
F19911,0.222150108738862,0,0.777849891261138,0
F19910,0,0.17548754772712,0,0.82451245227288
F19924,0.222150108738862,0,0.777849891261138,0
F19922,0.222150108738862,0,0.777849891261138,0
F19919,0.222150108738862,0,0.777849891261138,0
F19918,0.222150108738862,0,0.777849891261138,0
F20009,0,0.17548754772712,0,0.82451245227288
F20006,0,0.17548754772712,0,0.82451245227288
F20084,0,0.17548754772712,0,0.82451245227288
F20082,0,0.17548754772712,0,0.82451245227288
F20080,0,0.17548754772712,0,0.82451245227288
F20079,0,0.17548754772712,0,0.82451245227288
F20076,0,0.17548754772712,0,0.82451245227288
F20073,0,0.17548754772712,0,0.82451245227288
F20072,0,0.17548754772712,0,0.82451245227288
F20104,0.222150108738862,0,0.777849891261138,0
F20171,0.222150108738862,0,0.777849891261138,0
